"T_c (C)";"q_dot_in (MW)";"q_dot_solar (MW)";"q_dot_out (MW)";"T_amb (°C)";"I (W/m2)";"phi (eur/Wh)"
465.0163120851;0.8209;0.3932;1.0305;31.1;481;1.0923
384.0963422741;0.8189;0.0311;0.8304;29.5;38;19.9088
365.1943460331;0.8168;0.0000;0.7851;27.8;0;0.0000
362.0743428411;0.8151;0.0000;0.7789;26.5;0;0.0000
360.7284460363;0.8135;0.0000;0.7772;25.2;0;0.0000
359.5403162655;0.8119;0.0000;0.7758;23.9;0;0.0000
358.6892329273;0.8108;0.0000;0.7748;23;0;0.0000
357.788309267;0.8095;0.0000;0.7738;22;0;0.0000
356.9650016133;0.8084;0.0000;0.7728;21.1;0;0.0000
356.393213855;0.8076;0.0000;0.7721;20.5;0;0.0000
355.9273778959;0.8070;0.0000;0.7716;20;0;0.0000
355.3910230964;0.8062;0.0000;0.7710;19.4;0;0.0000
355.1745040543;0.8060;0.0000;0.7707;19.2;0;0.0000
357.8701948214;0.8059;0.0123;0.7776;19.1;15;0.0000
413.8389084488;0.8056;0.2649;0.9178;18.9;324;2.0404
369.290789083;0.8089;0.0204;0.8033;21.5;25;0.0000
368.4612235541;0.8121;0.0343;0.7980;24.1;42;0.0000
389.6196924518;0.8154;0.1194;0.8477;26.7;146;7.0873
430.5498593152;0.8175;0.2927;0.9476;28.4;358;1.7592
403.3294863141;0.8195;0.1349;0.8778;30;165;3.9297
456.8435229235;0.8216;0.4055;1.0092;31.7;496;1.2203
496.8374257161;0.8216;0.5935;1.1098;31.7;726;0.7944
500.8463501464;0.8216;0.5927;1.1199;31.7;725;0.7674
490.9968586119;0.8216;0.5330;1.0951;31.7;652;0.8372
432.7612231792;0.8198;0.2387;0.9509;30.2;292;1.7456
372.9215542448;0.8179;0.0033;0.8034;28.7;4;0.0000
363.4134598203;0.8160;0.0000;0.7814;27.2;0;0.0000
361.2564542354;0.8141;0.0000;0.7779;25.7;0;0.0000
359.9175423079;0.8124;0.0000;0.7762;24.3;0;0.0000
358.5640145704;0.8105;0.0000;0.7747;22.8;0;0.0000
358.2665573147;0.8103;0.0000;0.7742;22.6;0;0.0000
358.0701074524;0.8100;0.0000;0.7740;22.4;0;0.0000
357.887539848;0.8098;0.0000;0.7738;22.2;0;0.0000
357.2987418138;0.8089;0.0000;0.7732;21.5;0;0.0000
356.5891132606;0.8079;0.0000;0.7724;20.7;0;0.0000
355.9475625681;0.8070;0.0000;0.7717;20;0;0.0000
355.3936262407;0.8062;0.0000;0.7710;19.4;0;0.0000
355.1167594767;0.8056;0.0008;0.7709;18.9;1;0.0000
364.8467183342;0.8049;0.0458;0.7962;18.3;56;0.0000
439.5747187272;0.8081;0.3785;0.9795;20.9;463;1.3354
444.7655273619;0.8114;0.3515;0.9893;23.5;430;1.2868
494.4813056502;0.8146;0.6099;1.1109;26.1;746;0.7726
515.5623627234;0.8170;0.6998;1.1619;28;856;0.6637
516.272405668;0.8193;0.6834;1.1614;29.8;836;0.6690
498.6392614539;0.8216;0.5673;1.1144;31.7;694;0.7820
468.676095297;0.8221;0.4096;1.0384;32.1;501;1.0585
450.0552094067;0.8225;0.3303;0.9914;32.4;404;1.3557
396.772957959;0.8230;0.0850;0.8579;32.8;104;6.5581
375.9395674401;0.8211;0.0278;0.8077;31.3;34;0.0000
366.0081244303;0.8193;0.0000;0.7847;29.8;0;0.0000
363.6365801885;0.8174;0.0000;0.7806;28.3;0;0.0000
362.5141101532;0.8160;0.0000;0.7791;27.2;0;0.0000
361.5086237065;0.8146;0.0000;0.7780;26.1;0;0.0000
360.5135501192;0.8133;0.0000;0.7769;25;0;0.0000
359.6816944611;0.8121;0.0000;0.7759;24.1;0;0.0000
358.7836741917;0.8109;0.0000;0.7749;23.1;0;0.0000
357.9610508667;0.8098;0.0000;0.7740;22.2;0;0.0000
357.4711345014;0.8091;0.0000;0.7734;21.7;0;0.0000
356.931885367;0.8084;0.0000;0.7728;21.1;0;0.0000
356.4706030296;0.8077;0.0000;0.7722;20.6;0;0.0000
355.9348389078;0.8070;0.0000;0.7716;20;0;0.0000
356.0339565422;0.8064;0.0025;0.7725;19.5;3;0.0000
398.1812486929;0.8056;0.1929;0.8788;18.9;236;3.1290
470.0121551815;0.8086;0.5167;1.0553;21.3;632;0.9279
408.0709121844;0.8116;0.1553;0.8974;23.7;190;2.6676
501.2029697761;0.8146;0.6728;1.1279;26.1;823;0.7307
497.8761224356;0.8155;0.5911;1.1186;26.8;723;0.7552
475.8963200097;0.8165;0.4660;1.0622;27.6;570;0.9317
432.4938407604;0.8174;0.2534;0.9526;28.3;310;1.6929
398.8472878525;0.8176;0.1202;0.8685;28.5;147;4.5041
403.9796324267;0.8179;0.1619;0.8810;28.7;198;3.6266
411.418276584;0.8181;0.1921;0.8993;28.9;235;2.8204
405.1439620198;0.8165;0.1635;0.8853;27.6;200;3.3286
370.6874925894;0.8149;0.0164;0.8008;26.3;20;0.0000
361.510355022;0.8133;0.0000;0.7794;25;0;0.0000
360.0133282855;0.8125;0.0000;0.7764;24.4;0;0.0000
359.4652857794;0.8119;0.0000;0.7756;23.9;0;0.0000
358.9236617256;0.8111;0.0000;0.7750;23.3;0;0.0000
358.136844823;0.8100;0.0000;0.7742;22.4;0;0.0000
357.325652147;0.8089;0.0000;0.7732;21.5;0;0.0000
356.5108016593;0.8077;0.0000;0.7723;20.6;0;0.0000
355.2057049361;0.8059;0.0000;0.7709;19.1;0;0.0000
353.8525289982;0.8040;0.0000;0.7694;17.6;0;0.0000
352.4918856059;0.8021;0.0000;0.7679;16.1;0;0.0000
352.0286856188;0.8016;0.0000;0.7672;15.7;0;0.0000
353.9778614101;0.8012;0.0098;0.7725;15.4;12;0.0000
431.1051685148;0.8007;0.3646;0.9657;15;446;1.3871
487.0541939762;0.8040;0.6074;1.1029;17.6;743;0.7658
512.2663566431;0.8072;0.7161;1.1634;20.2;876;0.6426
507.0278893041;0.8105;0.6565;1.1469;22.8;803;0.6806
513.5929267184;0.8119;0.6973;1.1621;23.9;853;0.6536
516.8124621786;0.8133;0.7088;1.1689;25;867;0.6437
463.9401636594;0.8146;0.3949;1.0340;26.1;483;1.0433
463.6356668109;0.8151;0.4259;1.0328;26.5;521;1.0518
481.9449965716;0.8155;0.5240;1.0784;26.8;641;0.8707
408.5085078395;0.8160;0.1390;0.8942;27.2;170;2.9289
369.036893488;0.8144;0.0098;0.7972;25.9;12;0.0000
360.9608685099;0.8128;0.0000;0.7785;24.6;0;0.0000
359.0625057281;0.8111;0.0000;0.7754;23.3;0;0.0000
357.8248508609;0.8095;0.0000;0.7739;22;0;0.0000
356.6431666927;0.8079;0.0000;0.7725;20.7;0;0.0000
355.4648591571;0.8062;0.0000;0.7712;19.4;0;0.0000
354.6125881769;0.8051;0.0000;0.7702;18.5;0;0.0000
353.7913987025;0.8040;0.0000;0.7692;17.6;0;0.0000
352.9741750143;0.8029;0.0000;0.7683;16.7;0;0.0000
352.728948532;0.8026;0.0000;0.7679;16.5;0;0.0000
352.5389478114;0.8024;0.0000;0.7677;16.3;0;0.0000
352.3565241188;0.8021;0.0000;0.7675;16.1;0;0.0000
352.50166896;0.8024;0.0000;0.7676;16.3;0;0.0000
352.8654754005;0.8026;0.0008;0.7683;16.5;1;0.0000
358.4849022419;0.8029;0.0245;0.7822;16.7;30;0.0000
436.851960379;0.8061;0.3744;0.9747;19.3;458;1.3576
500.938256782;0.8093;0.6695;1.1327;21.8;819;0.7077
516.1997859165;0.8125;0.7145;1.1681;24.4;874;0.6437
469.2844429829;0.8141;0.4251;1.0480;25.7;520;0.9790
380.3746799551;0.8158;0.0204;0.8242;27;25;27.1017
476.8297755741;0.8174;0.5396;1.0637;28.3;660;0.9295
472.9056548904;0.8179;0.4570;1.0533;28.7;559;0.9724
499.405037599;0.8183;0.6107;1.1197;29;747;0.7594
474.7201882827;0.8188;0.4513;1.0570;29.4;552;0.9610
387.2854388068;0.8169;0.0450;0.8404;27.9;55;9.7537
366.4061697579;0.8151;0.0082;0.7898;26.5;10;0.0000
361.023637515;0.8133;0.0000;0.7782;25;0;0.0000
359.2381236231;0.8114;0.0000;0.7755;23.5;0;0.0000
357.9252289287;0.8096;0.0000;0.7740;22.1;0;0.0000
356.5719883621;0.8077;0.0000;0.7725;20.6;0;0.0000
355.9478334454;0.8070;0.0000;0.7717;20;0;0.0000
355.474914266;0.8064;0.0000;0.7711;19.5;0;0.0000
354.9377487845;0.8056;0.0000;0.7705;18.9;0;0.0000
354.1496931028;0.8045;0.0000;0.7696;18;0;0.0000
353.2551206056;0.8032;0.0000;0.7686;17;0;0.0000
352.4306038043;0.8021;0.0000;0.7677;16.1;0;0.0000
352.0208276126;0.8016;0.0000;0.7672;15.7;0;0.0000
354.9112441573;0.8012;0.0139;0.7748;15.4;17;0.0000
440.7050708188;0.8007;0.4120;0.9897;15;504;1.2110
492.0358853043;0.8046;0.6287;1.1149;18.1;769;0.7378
513.3687875203;0.8086;0.7153;1.1648;21.3;875;0.6426
523.6132629132;0.8125;0.7554;1.1869;24.4;924;0.6113
526.7419902038;0.8139;0.7652;1.1935;25.5;936;0.6030
528.4296204687;0.8154;0.7693;1.1963;26.7;941;0.6010
530.0250751215;0.8168;0.7742;1.1989;27.8;947;0.5989
529.2978623006;0.8176;0.7652;1.1962;28.5;936;0.6047
523.7334216734;0.8186;0.7251;1.1810;29.3;887;0.6317
508.6951353162;0.8195;0.6303;1.1420;30;771;0.7099
468.6607954837;0.8174;0.4177;1.0431;28.3;511;1.0140
380.0093652483;0.8154;0.0204;0.8237;26.7;25;27.6351
362.4379153127;0.8133;0.0000;0.7817;25;0;0.0000
359.3572220745;0.8114;0.0000;0.7758;23.5;0;0.0000
357.9337638124;0.8096;0.0000;0.7740;22.1;0;0.0000
356.5725276887;0.8077;0.0000;0.7725;20.6;0;0.0000
355.3767625029;0.8061;0.0000;0.7711;19.3;0;0.0000
354.1956076378;0.8045;0.0000;0.7698;18;0;0.0000
353.0158029918;0.8029;0.0000;0.7684;16.7;0;0.0000
352.244050566;0.8019;0.0000;0.7675;15.9;0;0.0000
351.5931802493;0.8010;0.0000;0.7667;15.2;0;0.0000
350.8736513503;0.8000;0.0000;0.7659;14.4;0;0.0000
350.96528796;0.8002;0.0000;0.7659;14.6;0;0.0000
353.0058056897;0.8005;0.0082;0.7708;14.8;10;0.0000
424.3281579884;0.8007;0.3319;0.9488;15;406;1.5456
479.9265174838;0.8045;0.5690;1.0844;18;696;0.8177
506.9606998077;0.8081;0.6842;1.1491;20.9;837;0.6713
520.6744034196;0.8119;0.7423;1.1801;23.9;908;0.6216
528.0590889955;0.8141;0.7750;1.1966;25.7;948;0.5985
531.3336037096;0.8165;0.7840;1.2025;27.6;959;0.5930
531.8477539779;0.8188;0.7774;1.2015;29.4;951;0.5980
529.3253165172;0.8190;0.7595;1.1949;29.6;929;0.6090
524.1645389141;0.8193;0.7259;1.1815;29.8;888;0.6320
510.9728176882;0.8195;0.6442;1.1477;30;788;0.6974
471.4592112515;0.8165;0.4341;1.0510;27.6;531;0.9761
378.8336710354;0.8135;0.0188;0.8226;25.2;23;25.1641
360.5213845702;0.8105;0.0000;0.7797;22.8;0;0.0000
357.2115418415;0.8084;0.0000;0.7735;21.1;0;0.0000
355.5999016202;0.8064;0.0000;0.7714;19.5;0;0.0000
354.05508133;0.8042;0.0000;0.7697;17.8;0;0.0000
353.411226128;0.8035;0.0000;0.7688;17.2;0;0.0000
352.9351885368;0.8029;0.0000;0.7682;16.7;0;0.0000
352.3970695548;0.8021;0.0000;0.7676;16.1;0;0.0000
352.1800448042;0.8019;0.0000;0.7673;15.9;0;0.0000
352.0754146672;0.8017;0.0000;0.7672;15.8;0;0.0000
351.9012058363;0.8015;0.0000;0.7670;15.6;0;0.0000
351.5571255625;0.8010;0.0000;0.7666;15.2;0;0.0000
353.0668704759;0.8005;0.0082;0.7709;14.8;10;0.0000
419.9824323815;0.8000;0.3131;0.9387;14.4;383;1.6496
472.9045487477;0.8040;0.5338;1.0672;17.6;653;0.8695
511.0643361143;0.8079;0.7153;1.1598;20.7;875;0.6505
523.7149337459;0.8119;0.7595;1.1878;23.9;929;0.6088
529.6860016671;0.8141;0.7840;1.2008;25.7;959;0.5921
532.2094081777;0.8165;0.7889;1.2048;27.6;965;0.5896
533.0087693865;0.8188;0.7848;1.2045;29.4;960;0.5934
530.0351188928;0.8188;0.7644;1.1969;29.4;935;0.6053
523.5991044555;0.8188;0.7235;1.1805;29.4;885;0.6327
509.4508892932;0.8188;0.6377;1.1446;29.4;780;0.7025
467.3531530113;0.8160;0.4145;1.0412;27.2;507;1.0164
376.4681339243;0.8133;0.0114;0.8169;25;14;62.2590
360.2355879535;0.8105;0.0000;0.7789;22.8;0;0.0000
357.0210943956;0.8081;0.0000;0.7732;20.9;0;0.0000
355.2556536668;0.8059;0.0000;0.7710;19.1;0;0.0000
353.5313607067;0.8035;0.0000;0.7691;17.2;0;0.0000
352.7875988406;0.8026;0.0000;0.7681;16.5;0;0.0000
352.055970883;0.8016;0.0000;0.7673;15.7;0;0.0000
351.4108493069;0.8007;0.0000;0.7665;15;0;0.0000
350.8553721975;0.8000;0.0000;0.7659;14.4;0;0.0000
350.3904997262;0.7993;0.0000;0.7653;13.9;0;0.0000
349.8528238914;0.7986;0.0000;0.7647;13.3;0;0.0000
349.9627250598;0.7988;0.0000;0.7647;13.5;0;0.0000
352.9416413238;0.7991;0.0123;0.7720;13.7;15;0.0000
441.1467716095;0.7993;0.4194;0.9922;13.9;513;1.1868
495.8667501609;0.8035;0.6548;1.1257;17.2;801;0.7104
517.8619277424;0.8077;0.7447;1.1771;20.6;911;0.6197
529.4494621267;0.8119;0.7938;1.2024;23.9;971;0.5861
534.4415046583;0.8138;0.8142;1.2133;25.4;996;0.5730
520.9290372351;0.8155;0.7137;1.1771;26.8;873;0.6331
501.067973174;0.8174;0.5927;1.1248;28.3;725;0.7446
527.9530021116;0.8179;0.7750;1.1925;28.7;948;0.6110
527.8764728111;0.8183;0.7546;1.1919;29;923;0.6126
514.7727405242;0.8188;0.6679;1.1581;29.4;817;0.6745
474.1963396529;0.8158;0.4488;1.0587;27;549;0.9424
376.528243724;0.8128;0.0090;0.8176;24.6;11;47.4034
359.7365604663;0.8098;0.0000;0.7784;22.2;0;0.0000
356.3993637335;0.8072;0.0000;0.7725;20.2;0;0.0000
354.3775183484;0.8046;0.0000;0.7701;18.1;0;0.0000
352.5458140605;0.8021;0.0000;0.7680;16.1;0;0.0000
352.0354859823;0.8016;0.0000;0.7672;15.7;0;0.0000
351.7345217063;0.8012;0.0000;0.7668;15.4;0;0.0000
351.377164542;0.8007;0.0000;0.7664;15;0;0.0000
351.1781648133;0.8005;0.0000;0.7662;14.8;0;0.0000
350.994118762;0.8002;0.0000;0.7660;14.6;0;0.0000
350.8121395912;0.8000;0.0000;0.7658;14.4;0;0.0000
350.6303517664;0.7997;0.0000;0.7655;14.2;0;0.0000
352.7755661936;0.7996;0.0098;0.7711;14.1;12;0.0000
436.5742517286;0.7993;0.3965;0.9808;13.9;485;1.2616
493.3467417677;0.8035;0.6426;1.1193;17.2;786;0.7248
515.854313689;0.8077;0.7333;1.1720;20.6;897;0.6283
527.2063199324;0.8119;0.7799;1.1967;23.9;954;0.5948
532.7852846469;0.8144;0.8020;1.2084;25.9;981;0.5809
536.2000494667;0.8170;0.8126;1.2144;28;994;0.5760
536.9847932911;0.8195;0.8069;1.2139;30;987;0.5804
533.4742179319;0.8198;0.7815;1.2047;30.2;956;0.5947
528.9090813665;0.8200;0.7521;1.1928;30.4;920;0.6141
515.0096293167;0.8203;0.6638;1.1572;30.6;812;0.6794
474.6238947986;0.8165;0.4488;1.0590;27.6;549;0.9440
376.2845889206;0.8129;0.0074;0.8169;24.7;9;57.6817
359.2958067068;0.8091;0.0000;0.7780;21.7;0;0.0000
356.3572839163;0.8072;0.0000;0.7724;20.2;0;0.0000
354.8616603086;0.8054;0.0000;0.7706;18.7;0;0.0000
353.4910490568;0.8035;0.0000;0.7690;17.2;0;0.0000
353.0274726231;0.8030;0.0000;0.7683;16.8;0;0.0000
352.7327954774;0.8026;0.0000;0.7680;16.5;0;0.0000
352.3762178022;0.8021;0.0000;0.7676;16.1;0;0.0000
352.177384568;0.8019;0.0000;0.7673;15.9;0;0.0000
352.0751600531;0.8017;0.0000;0.7672;15.8;0;0.0000
351.9011858799;0.8015;0.0000;0.7670;15.6;0;0.0000
351.7205896215;0.8012;0.0000;0.7668;15.4;0;0.0000
352.6614603174;0.8010;0.0049;0.7694;15.2;6;0.0000
429.4642818262;0.8007;0.3572;0.9616;15;437;1.4224
488.3653851866;0.8046;0.6139;1.1056;18.1;751;0.7606
512.7625465305;0.8086;0.7137;1.1633;21.3;873;0.6454
524.9096311398;0.8125;0.7644;1.1902;24.4;935;0.6060
532.0643571248;0.8153;0.7954;1.2057;26.6;973;0.5863
536.1248299311;0.8181;0.8085;1.2131;28.9;989;0.5796
537.9172331926;0.8209;0.8085;1.2149;31.1;989;0.5810
533.5591836281;0.8211;0.7766;1.2035;31.3;950;0.5987
527.9176226315;0.8214;0.7407;1.1889;31.5;906;0.6229
518.7076978948;0.8216;0.6834;1.1652;31.7;836;0.6663
479.2534255749;0.8184;0.4660;1.0687;29.1;570;0.9143
377.2224344401;0.8151;0.0025;0.8169;26.5;3;126.5384
361.1473942037;0.8119;0.0000;0.7799;23.9;0;0.0000
357.9266334931;0.8094;0.0000;0.7743;21.9;0;0.0000
355.9177081731;0.8067;0.0000;0.7718;19.8;0;0.0000
354.0884191896;0.8042;0.0000;0.7697;17.8;0;0.0000
353.7420734439;0.8040;0.0000;0.7691;17.6;0;0.0000
353.5388551033;0.8037;0.0000;0.7689;17.4;0;0.0000
353.3552324594;0.8035;0.0000;0.7686;17.2;0;0.0000
353.0101810661;0.8030;0.0000;0.7683;16.8;0;0.0000
352.7311416136;0.8026;0.0000;0.7680;16.5;0;0.0000
352.376088207;0.8021;0.0000;0.7676;16.1;0;0.0000
352.0139435167;0.8016;0.0000;0.7671;15.7;0;0.0000
353.2287708951;0.8012;0.0065;0.7706;15.4;8;0.0000
434.9756968213;0.8007;0.3842;0.9754;15;470;1.3103
492.9686456677;0.8049;0.6368;1.1170;18.3;779;0.7334
516.2895507998;0.8091;0.7317;1.1718;21.7;895;0.6312
526.9924546711;0.8133;0.7734;1.1948;25;946;0.6000
532.3992360639;0.8158;0.7946;1.2060;27;972;0.5866
535.4545215011;0.8184;0.8028;1.2111;29.1;982;0.5828
535.9663430874;0.8209;0.7954;1.2099;31.1;973;0.5885
533.1207614189;0.8211;0.7750;1.2024;31.3;948;0.6004
527.13975288;0.8214;0.7358;1.1869;31.5;900;0.6263
513.0732837271;0.8216;0.6483;1.1509;31.7;793;0.6952
468.9671586096;0.8184;0.4137;1.0429;29.1;506;1.0196
375.2598080948;0.8151;0.0000;0.8120;26.5;0;0.0000
360.9355259638;0.8119;0.0000;0.7793;23.9;0;0.0000
357.9085005233;0.8094;0.0000;0.7742;21.9;0;0.0000
355.9163964434;0.8067;0.0000;0.7718;19.8;0;0.0000
354.088335833;0.8042;0.0000;0.7697;17.8;0;0.0000
353.3337497067;0.8034;0.0000;0.7687;17.1;0;0.0000
352.6009313679;0.8024;0.0000;0.7679;16.3;0;0.0000
351.9558673836;0.8015;0.0000;0.7671;15.6;0;0.0000
351.5640219501;0.8010;0.0000;0.7666;15.2;0;0.0000
351.196888343;0.8005;0.0000;0.7662;14.8;0;0.0000
350.8330501535;0.8000;0.0000;0.7658;14.4;0;0.0000
350.7965517375;0.8000;0.0000;0.7657;14.4;0;0.0000
350.9789106448;0.8000;0.0008;0.7662;14.4;1;0.0000
410.3057353378;0.8000;0.2681;0.9146;14.4;328;1.9969
477.6611668032;0.8044;0.5649;1.0788;17.9;691;0.8340
504.6740013741;0.8089;0.6687;1.1425;21.5;818;0.6860
517.6621521834;0.8133;0.7194;1.1710;25;880;0.6398
523.9563084699;0.8158;0.7439;1.1845;27;910;0.6208
527.4184576388;0.8184;0.7537;1.1906;29.1;922;0.6149
527.2182899396;0.8209;0.7415;1.1876;31.1;907;0.6242
522.7932970732;0.8209;0.7129;1.1763;31.1;872;0.6440
515.9743796311;0.8209;0.6720;1.1590;31.1;822;0.6770
498.1260467828;0.8209;0.5673;1.1138;31.1;694;0.7814
449.2773150995;0.8181;0.3213;0.9938;28.9;393;1.3032
372.7078494828;0.8153;0.0000;0.8055;26.6;0;0.0000
361.0907278969;0.8125;0.0000;0.7791;24.4;0;0.0000
358.5799378135;0.8104;0.0000;0.7749;22.7;0;0.0000
357.0434480656;0.8084;0.0000;0.7730;21.1;0;0.0000
355.5055037965;0.8062;0.0000;0.7713;19.4;0;0.0000
355.189084007;0.8060;0.0000;0.7707;19.2;0;0.0000
355.0714753925;0.8059;0.0000;0.7706;19.1;0;0.0000
354.8962428933;0.8056;0.0000;0.7704;18.9;0;0.0000
354.1443945017;0.8045;0.0000;0.7696;18;0;0.0000
353.2546132393;0.8032;0.0000;0.7686;17;0;0.0000
352.4305640216;0.8021;0.0000;0.7677;16.1;0;0.0000
352.1842568331;0.8019;0.0000;0.7673;15.9;0;0.0000
352.2628911779;0.8017;0.0008;0.7677;15.8;1;0.0000
407.7146964461;0.8015;0.2510;0.9066;15.6;307;2.1765
472.6516526173;0.8054;0.5355;1.0652;18.7;655;0.8809
500.9415823765;0.8094;0.6475;1.1326;21.9;792;0.7082
515.7525147709;0.8133;0.7096;1.1662;25;868;0.6486
523.8241031546;0.8156;0.7447;1.1843;26.9;911;0.6209
526.897699203;0.8179;0.7521;1.1898;28.7;920;0.6154
526.8385070315;0.8203;0.7415;1.1873;30.6;907;0.6237
522.3032531111;0.8203;0.7120;1.1757;30.6;871;0.6440
513.5201457641;0.8203;0.6589;1.1534;30.6;806;0.6871
494.4427188641;0.8203;0.5494;1.1051;30.6;672;0.8035
435.0092415114;0.8173;0.2551;0.9590;28.2;312;1.6149
370.0920195389;0.8141;0.0000;0.8001;25.7;0;0.0000
359.9375643854;0.8111;0.0000;0.7776;23.3;0;0.0000
357.8986809913;0.8095;0.0000;0.7741;22;0;0.0000
356.6485427241;0.8079;0.0000;0.7725;20.7;0;0.0000
355.4652066575;0.8062;0.0000;0.7712;19.4;0;0.0000
354.9390824001;0.8056;0.0000;0.7705;18.9;0;0.0000
354.3944036653;0.8049;0.0000;0.7699;18.3;0;0.0000
353.9320148222;0.8042;0.0000;0.7693;17.8;0;0.0000
353.1504808207;0.8031;0.0000;0.7685;16.9;0;0.0000
352.2564267767;0.8019;0.0000;0.7675;15.9;0;0.0000
351.4315644337;0.8007;0.0000;0.7666;15;0;0.0000
351.3485383936;0.8007;0.0000;0.7664;15;0;0.0000
351.5247309269;0.8007;0.0008;0.7668;15;1;0.0000
411.3448705454;0.8007;0.2706;0.9164;15;331;1.9781
476.0785591652;0.8045;0.5551;1.0747;18;679;0.8470
504.2194844489;0.8081;0.6695;1.1421;20.9;819;0.6853
519.026899203;0.8119;0.7333;1.1759;23.9;897;0.6288
522.270934254;0.8144;0.7366;1.1816;25.9;901;0.6233
515.4973138638;0.8170;0.6818;1.1617;28;834;0.6640
484.4739168472;0.8195;0.4930;1.0808;30;603;0.8762
415.4841237987;0.8195;0.1610;0.9081;30;197;2.5851
430.337309954;0.8195;0.2730;0.9451;30;334;1.8227
424.9382793304;0.8195;0.2371;0.9316;30;290;2.0416
404.4072216688;0.8179;0.1488;0.8821;28.7;182;3.5664
367.6954847766;0.8163;0.0000;0.7919;27.4;0;0.0000
361.9968595329;0.8146;0.0000;0.7792;26.1;0;0.0000
360.3895744705;0.8130;0.0000;0.7768;24.8;0;0.0000
359.1800479581;0.8114;0.0000;0.7754;23.5;0;0.0000
358.0013481217;0.8098;0.0000;0.7741;22.2;0;0.0000
356.4978506431;0.8076;0.0000;0.7724;20.5;0;0.0000
355.0435131038;0.8056;0.0000;0.7708;18.9;0;0.0000
353.5099238745;0.8035;0.0000;0.7690;17.2;0;0.0000
353.1933262137;0.8032;0.0000;0.7685;17;0;0.0000
353.0755666496;0.8031;0.0000;0.7683;16.9;0;0.0000
352.900157144;0.8029;0.0000;0.7681;16.7;0;0.0000
352.556142451;0.8024;0.0000;0.7678;16.3;0;0.0000
352.4642018366;0.8020;0.0008;0.7679;16;1;0.0000
391.4590042918;0.8015;0.1758;0.8661;15.6;215;3.5408
460.5593710396;0.8050;0.4807;1.0352;18.4;588;0.9943
477.1783551716;0.8084;0.5199;1.0736;21.1;636;0.8631
471.1844408401;0.8119;0.4668;1.0550;23.9;571;0.9416
437.8002906133;0.8110;0.3008;0.9722;23.2;368;1.4198
402.6798614797;0.8100;0.1561;0.8856;22.4;191;3.0270
385.1940994208;0.8091;0.0989;0.8429;21.7;121;6.7817
417.8442657404;0.8094;0.2583;0.9240;21.9;316;1.9962
388.515026606;0.8095;0.1030;0.8508;22;126;5.5433
371.7786140887;0.8098;0.0450;0.8087;22.2;55;0.0000
358.3045721534;0.8079;0.0000;0.7767;20.7;0;0.0000
355.5371305175;0.8061;0.0000;0.7715;19.3;0;0.0000
354.045110411;0.8042;0.0000;0.7696;17.8;0;0.0000
353.0009215155;0.8029;0.0000;0.7684;16.7;0;0.0000
351.9150716377;0.8014;0.0000;0.7672;15.5;0;0.0000
350.9073798578;0.8000;0.0000;0.7660;14.4;0;0.0000
350.8059988907;0.8000;0.0000;0.7657;14.4;0;0.0000
350.7926295599;0.8000;0.0000;0.7657;14.4;0;0.0000
350.79132737;0.8000;0.0000;0.7657;14.4;0;0.0000
350.2188080148;0.7991;0.0000;0.7651;13.7;0;0.0000
349.5089913676;0.7981;0.0000;0.7644;12.9;0;0.0000
348.865205769;0.7972;0.0000;0.7636;12.2;0;0.0000
348.6365238683;0.7970;0.0000;0.7633;12;0;0.0000
348.5302427665;0.7968;0.0000;0.7631;11.9;0;0.0000
386.8855615971;0.7966;0.1709;0.8596;11.7;209;3.6335
451.513368862;0.7998;0.4513;1.0177;14.3;552;1.0509
487.8508341492;0.8030;0.6033;1.1059;16.8;738;0.7556
503.9410435913;0.8062;0.6671;1.1433;19.4;816;0.6790
510.9779866584;0.8084;0.6941;1.1590;21.1;849;0.6528
516.0636745874;0.8104;0.7153;1.1699;22.7;875;0.6367
517.700931761;0.8125;0.7153;1.1719;24.4;875;0.6369
512.3429838035;0.8133;0.6777;1.1575;25;829;0.6649
499.9973529407;0.8139;0.6033;1.1256;25.5;738;0.7343
481.0968948117;0.8146;0.4995;1.0772;26.1;611;0.8719
415.4777829157;0.8130;0.1815;0.9145;24.8;222;2.2547
365.8454557391;0.8114;0.0000;0.7922;23.5;0;0.0000
358.6201147529;0.8098;0.0000;0.7756;22.2;0;0.0000
357.3607986207;0.8089;0.0000;0.7733;21.5;0;0.0000
356.593667063;0.8079;0.0000;0.7724;20.7;0;0.0000
355.9478594957;0.8070;0.0000;0.7717;20;0;0.0000
354.6591631774;0.8051;0.0000;0.7703;18.5;0;0.0000
353.3895362809;0.8034;0.0000;0.7689;17.1;0;0.0000
352.0366638845;0.8015;0.0000;0.7673;15.6;0;0.0000
351.4109412879;0.8007;0.0000;0.7665;15;0;0.0000
350.9368111052;0.8001;0.0000;0.7659;14.5;0;0.0000
350.3983664978;0.7993;0.0000;0.7653;13.9;0;0.0000
349.8539080021;0.7986;0.0000;0.7647;13.3;0;0.0000
349.390205275;0.7980;0.0000;0.7642;12.8;0;0.0000
366.7314706175;0.7972;0.0785;0.8086;12.2;96;20.1355
438.0946091331;0.8002;0.3932;0.9837;14.6;481;1.2475
474.9734836997;0.8032;0.5371;1.0732;17;657;0.8479
491.5904574612;0.8062;0.6009;1.1121;19.4;735;0.7484
503.7832556163;0.8079;0.6589;1.1413;20.7;806;0.6865
